year,ADM1_NAME,ADM2_NAME,Stability_Zone,irrigation_type,Yield_kg_ha,Area_Sleikh,Area_Total,Production,Shape_Area,Shape_Leng,annual_rain_mm,aridity_index,aspect_deg,bulk_dens,cec_cmol_kg,clay_pct,cropland,elevation_m,et_mm,gdd_annual,grassland,gwt_depth_m,max_temp_c,mean_temp_c,min_temp_c,moisture_pct,ndvi_peak,ndvi_std,pet_mm,ph,ph_quality,rain_cv_pct,rainy_days,rainy_rain_mm,sand_pct,silt_pct,slope_deg,soc_g_kg,thermal_suit,water_occurrence,yield_original,district_irrigation_ratio,irrigation_advantage_pct
2004,Dayr_Az_Zor,Dayr_Az_Zor,4,1,4519.0,1954.0,1954.0,8832.0,1.527438458,6.266817637,335.7728952,8.066682621,160.6562038,1.475571533,17.45613594,279.0580926,1,311.6110564,414.4570488,14310.56027,1,24.94088817,33.27569599,19.87577815,5.614436651,9.989824057,0.265822622,0.047177951,4161.465674,7.945084905,68.49716985,87.03533554,77.28925534,173.7542917,267.81461,453.5383851,0.441646162,7.406680906,86.42412487,59.82997528,,0.9545454545454546,6956.676587301586
2004,Dayr_Az_Zor,Dayr_Az_Zor,5,1,4172.0,26519.0,26519.0,110664.0,1.527438458,6.266817637,335.7728952,8.066682621,160.6562038,1.475571533,17.45613594,279.0580926,1,311.6110564,414.4570488,14310.56027,1,24.94088817,33.27569599,19.87577815,5.614436651,9.989824057,0.265822622,0.047177951,4161.465674,7.945084905,68.49716985,87.03533554,77.28925534,173.7542917,267.81461,453.5383851,0.441646162,7.406680906,86.42412487,59.82997528,,0.9545454545454546,6956.676587301586
2004,Hama,Al_Ghab,1,1,4729.93311,4784.0,4784.0,22628.0,0.049595436,1.643165164,1619.44551,48.79831691,139.7759455,1.347860465,28.59829587,349.5799349,1,352.189296,956.2618512,11850.64189,1,139.7020723,26.11561902,16.45922485,6.155916022,28.75971485,0.667755042,0.109289703,3317.650339,6.782044179,92.73480597,102.7148366,107.8420566,687.3904254,280.5196852,361.9957542,4.508295663,42.21571718,94.05271344,35.28868661,,0.55,54.92549938721385
2004,Hama,Hama,4,1,5141.732283,381.0,381.0,1959.0,0.227677668,4.733216797,854.2153212,24.39982953,192.7904067,1.455316559,28.89107986,399.9433813,1,367.8882638,472.4507038,12784.69935,1,25.04294796,28.15932693,17.75652687,6.176370229,13.48218522,0.513190554,0.104672225,3499.906923,7.530149647,82.32834509,100.6526403,91.74939391,394.5803469,199.991121,385.7041579,0.890006436,18.48653952,98.53413217,22.43352601,,0.8518518518518519,123.68254375300161
2004,Hassakeh,Al_Malika,1,0,1639.0,85496.0,85496.0,140129.0,0.273788898,2.626098262,1152.073845,26.6486605,177.7179584,1.393407522,35.81191186,396.1542193,1,442.2589019,474.1345723,13141.8264,1,11.47143655,32.9108448,18.25253667,4.463664118,10.98188085,0.666948607,0.146867996,4322.196076,7.401004555,86.63318149,84.76396938,95.87159356,580.3412606,182.2285639,417.2135132,0.627665989,23.0979689,95.69979046,71.48066457,1639.0,0.5961538461538461,198.60873440769632
2004,Hassakeh,Al_Malika,2,0,889.0,8070.0,8070.0,7172.0,0.273788898,2.626098262,1152.073845,26.6486605,177.7179584,1.393407522,35.81191186,396.1542193,1,442.2589019,474.1345723,13141.8264,1,11.47143655,32.9108448,18.25253667,4.463664118,10.98188085,0.666948607,0.146867996,4322.196076,7.401004555,86.63318149,84.76396938,95.87159356,580.3412606,182.2285639,417.2135132,0.627665989,23.0979689,95.69979046,71.48066457,889.0,0.5961538461538461,198.60873440769632
2004,Hassakeh,Al_Malika,3,0,96.0,2225.0,2225.0,214.0,0.273788898,2.626098262,1152.073845,26.6486605,177.7179584,1.393407522,35.81191186,396.1542193,1,442.2589019,474.1345723,13141.8264,1,11.47143655,32.9108448,18.25253667,4.463664118,10.98188085,0.666948607,0.146867996,4322.196076,7.401004555,86.63318149,84.76396938,95.87159356,580.3412606,182.2285639,417.2135132,0.627665989,23.0979689,95.69979046,71.48066457,96.0,0.5961538461538461,198.60873440769632
2004,Hassakeh,Al_Malika,1,1,3884.0,26846.0,26846.0,104270.0,0.273788898,2.626098262,1152.073845,26.6486605,177.7179584,1.393407522,35.81191186,396.1542193,1,442.2589019,474.1345723,13141.8264,1,11.47143655,32.9108448,18.25253667,4.463664118,10.98188085,0.666948607,0.146867996,4322.196076,7.401004555,86.63318149,84.76396938,95.87159356,580.3412606,182.2285639,417.2135132,0.627665989,23.0979689,95.69979046,71.48066457,,0.5961538461538461,198.60873440769632
2004,Hassakeh,Al_Malika,2,1,3500.0,955.0,955.0,3343.0,0.273788898,2.626098262,1152.073845,26.6486605,177.7179584,1.393407522,35.81191186,396.1542193,1,442.2589019,474.1345723,13141.8264,1,11.47143655,32.9108448,18.25253667,4.463664118,10.98188085,0.666948607,0.146867996,4322.196076,7.401004555,86.63318149,84.76396938,95.87159356,580.3412606,182.2285639,417.2135132,0.627665989,23.0979689,95.69979046,71.48066457,,0.5961538461538461,198.60873440769632
2004,Hassakeh,Hassakeh,1,0,1140.0,50.0,50.0,57.0,1.234999017,5.292191536,556.6485078,13.41586041,179.2026918,1.453912692,22.75778998,312.1287676,1,352.2277754,371.0257892,14185.18109,1,19.1175947,33.97463499,19.70164041,5.469777574,8.964459639,0.368618961,0.071220593,4148.182316,7.76640865,74.453045,89.13112145,85.56433542,281.8678814,232.8497925,449.1236429,0.493960645,10.83503123,87.41919767,55.44769984,1140.0,0.6794871794871795,290.2436182283612
2004,Hassakeh,Hassakeh,2,0,1041.0,35564.0,35564.0,37022.0,1.234999017,5.292191536,556.6485078,13.41586041,179.2026918,1.453912692,22.75778998,312.1287676,1,352.2277754,371.0257892,14185.18109,1,19.1175947,33.97463499,19.70164041,5.469777574,8.964459639,0.368618961,0.071220593,4148.182316,7.76640865,74.453045,89.13112145,85.56433542,281.8678814,232.8497925,449.1236429,0.493960645,10.83503123,87.41919767,55.44769984,1041.0,0.6794871794871795,290.2436182283612
